Instances,model,batchsize,datasize,totaldata,total_latency_second,one_epoch_average_second,clocks_current_graphicsMHz_mean,clocks_current_graphicsMHz_std,clocks_current_graphicsMHz_min,clocks_current_graphicsMHz_25,clocks_current_graphicsMHz_50,clocks_current_graphicsMHz_75,clocks_current_graphicsMHz_max,clocks_current_smMHz_mean,clocks_current_smMHz_std,clocks_current_smMHz_min,clocks_current_smMHz_25,clocks_current_smMHz_50,clocks_current_smMHz_75,clocks_current_smMHz_max,memory_freeMiB_mean,memory_freeMiB_std,memory_freeMiB_min,memory_freeMiB_25,memory_freeMiB_50,memory_freeMiB_75,memory_freeMiB_max,memory_totalMiB_mean,memory_totalMiB_std,memory_totalMiB_min,memory_totalMiB_25,memory_totalMiB_50,memory_totalMiB_75,memory_totalMiB_max,memory_usedMiB_mean,memory_usedMiB_std,memory_usedMiB_min,memory_usedMiB_25,memory_usedMiB_50,memory_usedMiB_75,memory_usedMiB_max,power_drawW_mean,power_drawW_std,power_drawW_min,power_drawW_25,power_drawW_50,power_drawW_75,power_drawW_max,temperature_gpu_mean,temperature_gpu_std,temperature_gpu_min,temperature_gpu_25,temperature_gpu_50,temperature_gpu_75,temperature_gpu_max,utilization_gpu_mean,utilization_gpu_std,utilization_gpu_min,utilization_gpu_25,utilization_gpu_50,utilization_gpu_75,utilization_gpu_max,utilization_memory_mean,utilization_memory_std,utilization_memory_min,utilization_memory_25,utilization_memory_50,utilization_memory_75,utilization_memory_max,clocks_throttle_reasons_sw_power_cap_Active,clocks_throttle_reasons_sw_power_cap_NotActive,clocks_throttle_reasons_active_0x0000000000000000,clocks_throttle_reasons_active_0x0000000000000001,clocks_throttle_reasons_active_0x0000000000000004
p3,InceptionResNetV2,64,128,5000,178.15,17.815,1518.1703971119134,34.080678105719315,1312.0,1530.0,1530.0,1530.0,1530.0,1518.1703971119134,34.080678105719315,1312.0,1530.0,1530.0,1530.0,1530.0,586.628880866426,158.64843991981863,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15573.371119133571,158.64843991981863,15111.0,15629.0,15629.0,15629.0,15629.0,145.056,50.083368878093566,46.37,117.79,147.15,176.13,253.26,54.51696750902528,1.3800423214215831,50.0,55.0,55.0,55.0,56.0,54.101083032490976,21.756931132271422,0.0,60.0,63.0,65.0,78.0,18.67653429602888,7.695293930309553,0.0,20.0,22.0,22.0,43.0,0,1385,1385,0,0
p3,InceptionResNetV2,64,224,2000,145.153,14.5153,1515.1434898139944,37.74741965078767,1312.0,1530.0,1530.0,1530.0,1530.0,1515.1434898139944,37.74741965078767,1312.0,1530.0,1530.0,1530.0,1530.0,600.1355181576616,174.13519923167627,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15559.864481842338,174.13519923167618,15111.0,15629.0,15629.0,15629.0,15629.0,208.29131089459702,78.54533893324407,46.22,189.24,238.95,264.56,299.64,58.25863596102746,4.576427256673108,48.0,56.0,59.0,62.0,64.0,75.68290522586359,34.975301316650274,0.0,85.0,90.0,97.0,97.0,41.20637732506643,19.938267184004786,0.0,41.0,48.0,54.0,62.0,5,1124,1124,0,5
p3,InceptionResNetV2,16,256,2000,261.28700000000003,26.1287,1521.930644367929,29.17456303655559,1312.0,1530.0,1530.0,1530.0,1530.0,1521.930644367929,29.17456303655559,1312.0,1530.0,1530.0,1530.0,1530.0,567.7761928184947,131.6216899886142,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15592.223807181505,131.6216899886142,15111.0,15629.0,15629.0,15629.0,15629.0,180.6165076242007,52.378757258181324,46.75,160.39,185.9,214.98,273.31,59.00491883915396,2.196761979525593,52.0,59.0,60.0,60.0,62.0,66.63502213477621,21.41823385226699,0.0,72.0,74.0,75.0,82.0,27.34972946384653,8.827701744294657,0.0,29.0,30.0,31.0,42.0,0,2033,2033,0,0
p3,InceptionResNetV2,16,224,2000,253.702,25.3702,1521.6852508869742,29.58058355284735,1312.0,1530.0,1530.0,1530.0,1530.0,1521.6852508869742,29.58058355284735,1312.0,1530.0,1530.0,1530.0,1530.0,569.0881905727318,133.76364341484864,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15590.911809427269,133.76364341484864,15111.0,15629.0,15629.0,15629.0,15629.0,149.6415103902686,39.66654619152288,46.22,135.94,154.08,172.89,241.44,54.44855549923974,1.1748782646300933,50.0,54.0,55.0,55.0,56.0,56.25950329447542,18.227811462337037,0.0,61.0,63.0,63.0,73.0,20.338063862138874,6.68387570380475,0.0,22.0,22.0,23.0,37.0,0,1973,1973,0,0
p3,InceptionResNetV2,16,128,5000,536.547,53.65470000000001,1509.918509615385,44.5578566664647,1312.0,1492.0,1530.0,1530.0,1530.0,1509.918509615385,44.5578566664647,1312.0,1492.0,1530.0,1530.0,1530.0,549.3764423076923,94.85507667686748,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15610.623557692306,94.85507667686744,15111.0,15629.0,15629.0,15629.0,15629.0,90.9685,16.876696032354854,42.75,81.47,90.45,101.74,163.98,43.395913461538456,0.6536432252692651,42.0,43.0,43.0,44.0,46.0,34.83605769230769,7.724801838222529,0.0,35.0,36.0,37.0,69.0,6.182692307692308,1.8329590400626004,0.0,6.0,6.0,7.0,41.0,0,4160,4160,0,0
p3,InceptionResNetV2,256,128,5000,108.156,10.8156,1496.250593824228,69.89276757447006,1350.0,1530.0,1530.0,1530.0,1530.0,1496.250593824228,69.89276757447006,1350.0,1530.0,1530.0,1530.0,1530.0,622.4916864608076,195.09594713156997,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15537.508313539192,195.09594713156997,15111.0,15629.0,15629.0,15629.0,15629.0,197.6649762470309,85.38432085633134,49.79,127.635,242.43,258.6925,323.82,61.75534441805225,3.6355362194585497,54.0,61.0,63.0,64.0,66.0,71.33610451306413,38.81793660980769,0.0,76.0,91.0,96.0,99.0,34.558194774346795,20.402188233808968,0.0,30.0,41.0,49.0,61.0,7,835,835,0,7
p3,InceptionResNetV2,32,128,5000,309.423,30.9423,1514.2794668887964,56.27841311179928,1312.0,1530.0,1530.0,1530.0,1530.0,1514.2794668887964,56.27841311179928,1312.0,1530.0,1530.0,1530.0,1530.0,562.9866722199083,123.402025195279,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15597.013327780092,123.402025195279,15111.0,15629.0,15629.0,15629.0,15629.0,109.55969179508536,26.578112677319726,44.35,95.36,110.17,127.43,196.9,48.17117867555185,0.8569922122235099,46.0,48.0,48.0,49.0,50.0,40.84964598084132,12.00299827472084,0.0,43.0,45.0,45.0,70.0,11.681799250312368,3.6993746446324463,0.0,12.0,13.0,13.0,41.0,0,2401,2401,0,0
p3,InceptionResNetV2,32,256,2000,196.78,19.678,1518.5598430346633,33.85597357294875,1312.0,1530.0,1530.0,1530.0,1530.0,1518.5598430346633,33.85597357294875,1312.0,1530.0,1530.0,1530.0,1530.0,583.9025506867232,155.24128003276786,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15576.097449313276,155.24128003276786,15111.0,15629.0,15629.0,15629.0,15629.0,215.5721975147155,70.32406891755232,47.83,209.34,240.27,261.63,301.91,62.77697841726618,3.95002730790214,53.0,61.0,64.0,66.0,68.0,77.20797907128842,30.163644671242317,0.0,86.0,89.0,91.0,95.0,39.05166775670372,15.69491777229403,0.0,41.0,43.0,48.0,52.0,1,1528,1528,0,1
p3,InceptionResNetV2,32,224,2000,169.72299999999998,16.9723,1517.3310554290051,35.34839260921825,1312.0,1530.0,1530.0,1530.0,1530.0,1517.3310554290051,35.34839260921825,1312.0,1530.0,1530.0,1530.0,1530.0,589.6211085801064,162.29492070490704,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15570.378891419896,162.29492070490704,15111.0,15629.0,15629.0,15629.0,15629.0,191.00615034168564,64.00414836231542,47.77,176.24,214.14,234.85,276.27,59.57630979498861,3.0772205595373308,52.0,59.0,60.0,62.0,63.0,72.61427486712225,30.23125221791173,0.0,82.0,85.0,87.0,92.0,34.059225512528464,14.472786022945778,0.0,36.0,39.0,42.0,47.0,0,1317,1317,0,0
p3,InceptionResNetV2,128,224,2000,138.19,13.819,1493.4296365330847,80.27180352871174,1312.0,1530.0,1530.0,1530.0,1530.0,1493.4370922646785,80.27483111748148,1312.0,1530.0,1530.0,1530.0,1530.0,604.0922646784716,178.17786232043287,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15555.907735321529,178.1778623204329,15111.0,15629.0,15629.0,15629.0,15629.0,216.46075489282387,86.58196725754775,45.73,207.95,255.39,275.6,310.27,58.951537744641186,4.974325871479762,48.0,57.0,60.0,63.0,65.0,77.50792171481827,36.69893373874818,0.0,89.0,97.0,98.0,99.0,44.83690587138864,23.381378500137483,0.0,39.0,51.0,63.0,75.0,34,1039,1039,0,34
p3,LeNet5,256,64,5000,4.567,0.4567,1398.6052631578948,100.86049757734942,1312.0,1312.0,1312.0,1530.0,1530.0,1398.6052631578948,100.86049757734942,1312.0,1312.0,1312.0,1530.0,1530.0,697.578947368421,201.16412978554482,531.0,531.0,563.0,866.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15462.421052631576,201.16412978554482,15111.0,15294.0,15597.0,15629.0,15629.0,62.358947368421056,22.458308856631607,44.27,44.35,45.025,79.9075,103.29,46.21052631578947,0.5769394898639182,45.0,46.0,46.0,47.0,47.0,18.684210526315788,18.916752568510926,0.0,3.0,6.0,40.0,52.0,6.578947368421053,8.069400255511034,0.0,0.0,0.0,16.0,19.0,0,38,38,0,0
p3,LeNet5,128,224,2000,10.51,1.051,1488.3373493975907,67.48934461669535,1380.0,1380.0,1530.0,1530.0,1530.0,1488.3373493975907,67.48934461669535,1380.0,1380.0,1530.0,1530.0,1530.0,613.9638554216867,164.92640234308303,531.0,531.0,531.0,544.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15546.036144578313,164.926402343083,15111.0,15616.0,15629.0,15629.0,15629.0,107.6569879518072,47.63476478819521,49.76,58.77,110.66,145.855,249.64,52.49397590361446,1.0635134360602017,51.0,51.0,53.0,53.0,54.0,39.67469879518072,26.658229148062482,0.0,7.0,47.0,64.0,84.0,13.734939759036145,10.571572946799238,0.0,0.0,16.0,24.0,32.0,0,83,83,0,0
p3,LeNet5,32,128,5000,13.007,1.3007,1504.1176470588236,49.59944388814064,1410.0,1530.0,1530.0,1530.0,1530.0,1504.1176470588236,49.59944388814064,1410.0,1530.0,1530.0,1530.0,1530.0,595.2156862745097,149.1278690777246,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15564.784313725491,149.12786907772463,15111.0,15629.0,15629.0,15629.0,15629.0,76.94254901960784,17.40707115259298,47.24,63.56750000000001,85.71000000000002,89.945,104.78,43.69607843137255,0.48316644706539,42.0,43.0,44.0,44.0,44.0,31.85294117647059,16.448778617165033,0.0,16.0,42.0,43.0,46.0,11.81372549019608,7.119531623481957,0.0,3.75,16.0,17.0,18.0,0,102,102,0,0
p3,LeNet5,64,224,2000,10.974,1.0974,1508.7674418604654,36.4267756783401,1447.0,1467.75,1530.0,1530.0,1530.0,1508.7674418604654,36.4267756783401,1447.0,1467.75,1530.0,1530.0,1530.0,609.2325581395347,160.71997382503548,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15550.767441860466,160.71997382503554,15111.0,15629.0,15629.0,15629.0,15629.0,102.11058139534883,38.09488427457546,53.23,58.305,108.15,133.23000000000002,189.36,52.38372093023256,0.922510700096246,51.0,51.0,53.0,53.0,54.0,37.88372093023256,24.031557000622016,0.0,6.25,54.5,58.0,61.0,11.627906976744184,8.419929455660759,0.0,0.0,15.5,19.0,21.0,0,86,86,0,0
p3,LeNet5,256,32,50000,13.419,1.3419,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,595.0190476190476,148.69884258979891,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15564.980952380953,148.69884258979886,15111.0,15629.0,15629.0,15629.0,15629.0,52.56838095238096,5.48824672925445,43.77,47.83,55.25,56.74,63.28,44.0,0.0,44.0,44.0,44.0,44.0,44.0,20.152380952380952,9.67429281094703,0.0,19.0,26.0,27.0,28.0,1.7142857142857142,0.9875599856589596,0.0,2.0,2.0,2.0,3.0,0,105,105,0,0
p3,LeNet5,128,64,5000,5.244,0.5244,1397.7209302325582,92.71187461351515,1312.0,1312.0,1410.0,1522.0,1522.0,1397.7209302325582,92.71187461351515,1312.0,1312.0,1410.0,1522.0,1522.0,673.8372093023256,193.28795816858062,531.0,531.0,531.0,820.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15486.162790697674,193.28795816858062,15111.0,15340.0,15629.0,15629.0,15629.0,59.231395348837204,16.74725515269597,43.77,43.86,48.36,77.575,86.98,44.44186046511628,0.5024855165595915,44.0,44.0,44.0,45.0,45.0,18.32558139534884,16.096022771439323,0.0,3.0,19.0,33.0,42.0,5.093023255813954,5.272633540445159,0.0,0.0,4.0,10.0,13.0,0,43,43,0,0
p3,LeNet5,32,32,50000,67.742,6.7742,1413.4247104247104,108.841557547362,1312.0,1312.0,1312.0,1530.0,1530.0,1413.4247104247104,108.841557547362,1312.0,1312.0,1312.0,1530.0,1530.0,543.057915057915,68.2886447304838,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15616.942084942086,68.28864473048382,15111.0,15629.0,15629.0,15629.0,15629.0,48.79057915057914,5.658029167002544,41.87,43.39,43.88,54.79,56.78,37.49420849420849,0.6574710141107317,36.0,37.0,37.0,38.0,39.0,13.196911196911195,2.5794587537152247,0.0,13.0,13.0,15.0,16.0,0.009652509652509652,0.13158560952445206,0.0,0.0,0.0,0.0,2.0,0,518,518,0,0
p3,LeNet5,16,256,2000,14.991,1.4991,1530.0,0.0,1530.0,1530.0,1530.0,1530.0,1530.0,1530.0,0.0,1530.0,1530.0,1530.0,1530.0,1530.0,583.3247863247864,135.52400404889656,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15576.675213675213,135.52400404889656,15111.0,15629.0,15629.0,15629.0,15629.0,104.14863247863249,30.539086314776178,53.2,82.57,119.01,128.09,144.86,43.66666666666666,1.0085838484282528,42.0,43.0,44.0,44.0,45.0,44.11965811965812,22.407727420646037,0.0,38.0,57.0,60.0,63.0,12.837606837606838,7.8300452116513695,0.0,6.0,18.0,19.0,20.0,0,117,117,0,0
p3,LeNet5,16,32,50000,268.305,26.8305,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,681.3876567020252,173.30268800862203,531.0,531.0,583.0,835.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15478.612343297977,173.30268800862203,15111.0,15325.0,15577.0,15629.0,15629.0,40.8473481195757,0.9310213114749228,39.78,39.91,40.4,41.87,42.39,32.52651880424301,0.4994166716753085,32.0,32.0,33.0,33.0,33.0,5.378977820636451,6.234914198039341,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2074,2074,0,0
p3,LeNet5,64,64,5000,6.962999999999999,0.6963,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,643.8214285714286,181.96494239204497,531.0,531.0,531.0,744.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15516.178571428569,181.96494239204497,15111.0,15416.0,15629.0,15629.0,15629.0,50.59410714285714,6.724063916408593,42.81,43.32250000000001,54.54,56.78,59.76,42.0,0.0,42.0,42.0,42.0,42.0,42.0,17.839285714285715,12.855528397915444,0.0,3.0,23.5,31.0,32.0,4.214285714285714,3.5456210417116734,0.0,0.0,5.0,8.0,9.0,0,56,56,0,0
p3,LeNet5,32,64,5000,10.367,1.0367000000000002,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,606.390243902439,156.87808871368333,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15553.609756097561,156.87808871368333,15111.0,15629.0,15629.0,15629.0,15629.0,47.49231707317073,3.353462297343584,42.31,42.89,48.83,49.85,52.31,40.109756097560975,0.3145091241282065,40.0,40.0,40.0,40.0,41.0,17.341463414634145,8.963877457135736,0.0,5.75,22.0,24.0,26.0,2.304878048780488,1.4964074211689409,0.0,1.0,3.0,3.0,4.0,0,82,82,0,0
p3,LeNet5,64,32,50000,37.62,3.762,1523.9653979238751,35.82692064612122,1312.0,1530.0,1530.0,1530.0,1530.0,1523.9653979238751,35.82692064612122,1312.0,1530.0,1530.0,1530.0,1530.0,552.5916955017301,90.85679781157612,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15607.408304498269,90.85679781157612,15111.0,15629.0,15629.0,15629.0,15629.0,57.14411764705883,2.6406107248134854,43.83,57.2,57.77,58.27,62.24,38.975778546712796,0.1540027262000491,38.0,39.0,39.0,39.0,39.0,12.930795847750867,3.140581110503177,0.0,14.0,14.0,14.0,16.0,0.02422145328719723,0.1751036382303113,0.0,0.0,0.0,0.0,2.0,0,289,289,0,0
p3,LeNet5,128,256,2000,12.702,1.2702,1510.7171717171716,35.23044845075977,1447.0,1530.0,1530.0,1530.0,1530.0,1510.7171717171716,35.23044845075977,1447.0,1530.0,1530.0,1530.0,1530.0,601.7070707070708,154.4478812114929,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15558.292929292933,154.4478812114929,15111.0,15629.0,15629.0,15629.0,15629.0,108.6267676767677,49.89498825243654,53.66,59.57,105.64,151.215,259.17,53.42424242424242,0.9268215279720418,52.0,53.0,54.0,54.0,56.0,42.050505050505045,26.310304389901308,0.0,11.0,56.0,64.0,85.0,19.02020202020202,13.997069516895747,0.0,0.5,26.0,32.0,35.0,0,99,99,0,0
p3,LeNet5,256,128,5000,8.974,0.8974,1462.4507042253522,101.52843215184241,1312.0,1312.0,1530.0,1530.0,1530.0,1462.4507042253522,101.52843215184241,1312.0,1312.0,1530.0,1530.0,1530.0,628.1830985915492,174.29222668177184,531.0,531.0,531.0,659.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15531.81690140845,174.2922266817719,15111.0,15501.0,15629.0,15629.0,15629.0,95.4685915492958,40.66638061438025,45.76,47.32,101.54,125.28,204.18,51.774647887323944,1.2558114405616283,50.0,50.0,52.0,53.0,53.0,34.380281690140855,23.883865562450968,0.0,5.5,38.0,57.5,66.0,12.704225352112674,10.424414154415423,0.0,0.0,13.0,24.0,27.0,0,71,71,0,0
p3,LeNet5,32,256,2000,13.307,1.3307,1513.2403846153845,33.48046675629787,1447.0,1530.0,1530.0,1530.0,1530.0,1513.2403846153845,33.48046675629787,1447.0,1530.0,1530.0,1530.0,1530.0,593.0576923076923,145.40347793833755,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15566.942307692307,145.40347793833755,15111.0,15629.0,15629.0,15629.0,15629.0,101.11625,30.37232024816809,52.7,61.1875,110.34,123.135,151.11,51.269230769230774,0.9055467610895588,49.0,50.75,52.0,52.0,52.0,42.07692307692308,24.221346722314372,0.0,11.75,56.5,60.0,64.0,14.0,9.341420444575338,0.0,2.5,20.0,22.0,24.0,0,104,104,0,0
p3,LeNet5,16,128,5000,19.487000000000002,1.9487,1447.0,0.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,0.0,1447.0,1447.0,1447.0,1447.0,1447.0,574.5496688741723,125.92890527286801,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15585.450331125827,125.92890527286801,15111.0,15629.0,15629.0,15629.0,15629.0,68.22443708609272,8.452783023814234,51.21,65.20500000000001,71.14,73.63,83.06,46.847682119205295,0.3605245136531112,46.0,47.0,47.0,47.0,47.0,26.29139072847682,10.491005292772476,0.0,26.0,31.0,32.0,34.0,6.258278145695363,3.1779733083815964,0.0,4.0,8.0,8.0,9.0,0,151,151,0,0
p3,LeNet5,64,128,5000,10.287,1.0287000000000002,1472.4567901234568,95.96119650446163,1312.0,1312.0,1530.0,1530.0,1530.0,1472.4567901234568,95.96119650446163,1312.0,1312.0,1530.0,1530.0,1530.0,606.5061728395061,157.15550606459752,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15553.493827160493,157.15550606459757,15111.0,15629.0,15629.0,15629.0,15629.0,78.55098765432098,23.100996926806978,43.77,55.14,91.39,96.35,107.12,45.444444444444436,0.8366600265340755,44.0,45.0,46.0,46.0,46.0,34.938271604938265,21.216353173326198,0.0,8.0,47.0,52.0,55.0,15.938271604938274,11.002665221450147,0.0,2.0,23.0,26.0,27.0,0,81,81,0,0
p3,LeNet5,32,224,2000,11.395,1.1395,1477.2888888888888,92.51301086078026,1312.0,1467.75,1530.0,1530.0,1530.0,1477.2888888888888,92.51301086078026,1312.0,1467.75,1530.0,1530.0,1530.0,602.4888888888888,155.1236001897526,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15557.511111111111,155.1236001897526,15111.0,15629.0,15629.0,15629.0,15629.0,100.52966666666669,35.74860834723563,45.35,57.24,115.16,129.375,145.55,50.011111111111106,1.267523857404128,48.0,49.0,51.0,51.0,51.0,41.22222222222222,24.33464159430124,0.0,11.0,57.0,60.0,63.0,12.377777777777776,8.210130461646358,0.0,0.25,17.0,19.0,20.0,0,90,90,0,0
p3,LeNet5,64,256,2000,12.92,1.2919999999999998,1511.920792079208,34.43041770537116,1447.0,1530.0,1530.0,1530.0,1530.0,1511.920792079208,34.43041770537116,1447.0,1530.0,1530.0,1530.0,1530.0,596.1287128712871,148.5797875463777,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15563.871287128712,148.5797875463777,15111.0,15629.0,15629.0,15629.0,15629.0,101.63267326732672,36.73159179483211,53.73,59.22,104.22,133.87,194.42,53.33663366336635,0.8634492193843513,52.0,52.0,54.0,54.0,54.0,40.237623762376245,23.53089395448098,0.0,16.0,56.0,59.0,73.0,15.930693069306932,11.472800378061647,0.0,4.0,24.0,27.0,29.0,0,101,101,0,0
p3,LeNet5,128,32,50000,21.581999999999997,2.1582,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,568.9760479041918,117.95240780576893,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15591.023952095808,117.95240780576893,15111.0,15629.0,15629.0,15629.0,15629.0,46.96700598802395,2.0952463451708674,42.37,46.84,47.83,48.33,49.85,40.161676646706596,0.3692611520688873,40.0,40.0,40.0,40.0,41.0,18.0,6.191716191621702,0.0,19.0,21.0,21.0,23.0,0.9041916167664672,0.4141115171110275,0.0,1.0,1.0,1.0,3.0,0,167,167,0,0
p3,LeNet5,16,224,2000,12.849,1.2849,1511.920792079208,34.43041770537116,1447.0,1530.0,1530.0,1530.0,1530.0,1511.920792079208,34.43041770537116,1447.0,1530.0,1530.0,1530.0,1530.0,594.3465346534654,147.29945252060946,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15565.653465346535,147.29945252060946,15111.0,15629.0,15629.0,15629.0,15629.0,104.19445544554456,30.834102564376593,53.16,83.01,119.43,127.76,141.57,53.475247524752476,0.8785676912559506,52.0,53.0,54.0,54.0,55.0,40.12871287128713,22.18497841618812,0.0,23.0,54.0,57.0,60.0,11.405940594059405,7.532832425883086,0.0,2.0,17.0,18.0,19.0,0,101,101,0,0
p3,LeNet5,256,224,2000,11.062000000000001,1.1062,1526.3793103448277,6.456007440902216,1515.0,1530.0,1530.0,1530.0,1530.0,1526.3793103448277,6.456007440902216,1515.0,1530.0,1530.0,1530.0,1530.0,617.7586206896551,168.90075285313102,531.0,531.0,531.0,567.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15542.241379310344,168.900752853131,15111.0,15593.0,15629.0,15629.0,15629.0,123.90413793103446,66.98001190136006,57.77,59.51,104.85,175.88,274.43,53.885057471264375,1.2240353330924099,52.0,53.0,54.0,55.0,56.0,41.55172413793103,30.482079607949014,0.0,10.0,49.0,67.0,94.0,12.862068965517242,10.999125138352683,0.0,0.0,15.0,22.0,39.0,0,87,87,0,0
p3,LeNet5,128,128,5000,8.722999999999999,0.8723000000000001,1504.7391304347825,38.470635162692226,1447.0,1447.0,1530.0,1530.0,1530.0,1504.7391304347825,38.470635162692226,1447.0,1447.0,1530.0,1530.0,1530.0,622.3623188405797,168.87429810142743,531.0,531.0,531.0,623.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15537.637681159418,168.87429810142746,15111.0,15537.0,15629.0,15629.0,15629.0,94.47782608695653,34.447818076107566,51.81,52.67,103.72,126.11,139.41,49.57971014492754,1.1298854327847123,48.0,48.0,50.0,50.0,51.0,35.42028985507246,24.52454100853784,0.0,8.0,44.0,58.0,66.0,12.956521739130435,10.25474751260676,0.0,0.0,14.0,23.0,24.0,0,69,69,0,0
p3,LeNet5,16,64,5000,16.937,1.6937000000000002,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,0.0,1312.0,1312.0,1312.0,1312.0,1312.0,581.1969696969697,134.55901621856856,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15578.803030303032,134.55901621856856,15111.0,15629.0,15629.0,15629.0,15629.0,49.43030303030304,1.916298092874412,45.79,49.16,50.05,50.75,55.68,47.93181818181818,0.5123390727520445,47.0,48.0,48.0,48.0,49.0,14.992424242424242,5.785604947845783,0.0,15.0,18.0,18.0,20.0,0.8106060606060606,0.4303837406754557,0.0,1.0,1.0,1.0,2.0,0,132,132,0,0
p3,LeNet5,256,256,2000,13.33,1.3330000000000002,1517.2307692307693,30.0915208420413,1447.0,1530.0,1530.0,1530.0,1530.0,1517.2307692307693,30.0915208420413,1447.0,1530.0,1530.0,1530.0,1530.0,601.8269230769231,155.24002350933378,531.0,531.0,531.0,531.0,1049.0,16160.0,0.0,16160.0,16160.0,16160.0,16160.0,16160.0,15558.173076923076,155.2400235093337,15111.0,15629.0,15629.0,15629.0,15629.0,112.94125,60.777385815594855,52.8,58.77,82.955,179.65999999999997,275.42,52.153846153846146,1.2905122845924764,50.0,52.0,52.0,53.0,56.0,44.33653846153846,30.06678991616139,0.0,9.75,60.0,66.25,96.0,19.75,15.480491951742401,0.0,0.0,24.0,33.0,42.0,0,104,104,0,0
