,Similar_metric,DTW
p3_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,2.5920540564798773
p3_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.0506814915738127
p3_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.1548768454654637
p3_LeNet5_batchsize64_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,2.025361920988604
p3_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,3.2926099032249945
p3_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.1560185784002903
p3_LeNet5_batchsize256_datasize224_total_epoch10_totaldata2000,g5_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,2.5790495379593117
p3_LeNet5_batchsize128_datasize128_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,0.9448764537906702
p3_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,g5_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,2.016219190488889
p3_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,g5_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,2.8536718032403723
p3_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,2.064121443355627
p3_ResNetSmall_batchsize128_datasize224_total_epoch10_totaldata2000,g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,1.6649762936487782
p3_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.6406552285175195
p3_ResNetSmall_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,3.567507517650092
p3_ResNetSmall_batchsize64_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,1.4061271627326757
p3_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,3.767860194704112
p3_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,3.7880727658429736
p3_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.3665234442281018
p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,3.078266447748401
p3_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,1.8655874033683093
p3_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g5_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,2.8400754711939973
p3_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,3.3013358538122555
p3_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.5984533318530318
p3_ResNetSmall_batchsize64_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,3.0997627927073945
p3_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize256_datasize224_total_epoch10_totaldata2000,4.857298656736265
p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,1.8940236125611711
p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,2.1183894040491698
p3_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,4.229886278467974
p3_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,g5_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,1.4748977393492544
p3_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize256_datasize224_total_epoch10_totaldata2000,3.000544089820018
p3_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,4.406487284009687
p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,1.3401804301033255
p3_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,g5_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,2.6863163344745
p3_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,g5_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,1.9206785837217812
p3_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,1.5428405726455143
g5_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,2.520277164609728
g5_MNIST_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,g4dn_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,3.5178810219467223
g5_MNIST_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.9197427404390999
g5_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.9379866963161698
g5_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.9993188716074608
g5_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,2.7067573204049657
g5_MNIST_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,2.360327502020137
g5_MNIST_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,2.98880409023808
g5_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.7929575928173602
g5_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,4.393262781017183
g5_MNIST_CNN_batchsize256_datasize224_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,5.05947784618624
g5_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,6.458180665663044
g5_MNIST_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,g4dn_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,5.419081097440986
g5_MNIST_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,1.7590724996965081
g5_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.3675295844688249
g5_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.8394458756491208
g5_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.8938006314423983
g5_MNIST_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.2948754584345927
g5_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,1.883212588186565
g5_MNIST_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,5.685066452807517
g5_MNIST_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,5.1038232197172215
g5_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,0.7045963748477545
g5_MNIST_CNN_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,3.0826562198493805
g5_MNIST_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,3.232921175818832
g5_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,2.039100417500552
g5_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,p100_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,2.44141622059354
g5_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,1.4737409425654229
g5_AlexNet_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,0.9604251100950096
g5_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,1.0073564789720653
g5_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,6.1393439671199115
g5_AlexNet_batchsize16_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,2.104133855132192
g5_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,1.2067217383655775
g5_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,2.042603231611557
g5_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,0.8881904973413688
g5_AlexNet_batchsize256_datasize128_total_epoch10_totaldata5000,g4dn_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,1.3566063465323301
g5_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,4.074945224406666
g5_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,4.693717278073011
g5_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,1.4748977393492544
g5_AlexNet_batchsize64_datasize224_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,2.6069997837184915
g5_AlexNet_batchsize16_datasize224_total_epoch10_totaldata2000,p3_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,2.629372881530717
g5_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,2.7248160884893244
g5_AlexNet_batchsize64_datasize256_total_epoch10_totaldata2000,g4dn_AlexNet_batchsize16_datasize64_total_epoch10_totaldata5000,2.8452663715997226
g5_AlexNet_batchsize16_datasize64_total_epoch10_totaldata5000,p3_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,5.827912571890562
g5_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,p100_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,5.10567371281983
g5_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,2.552520692024553
g5_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,2.5562893201781347
g5_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,9.81944807130156
g5_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,6.8534649420853215
g5_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,5.82496144962922
g5_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,2.8727623956406103
g5_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.028115247626399
g5_CIFAR10_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,2.346347230485051
g5_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,5.222798332975367
g5_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,2.6361692603191718
g5_CIFAR10_CNN_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,3.3994088637609474
g5_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.4022671125510529
g5_CIFAR10_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,3.9041348156782743
g5_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,2.531030914551108
g5_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.3121116777527817
g5_CIFAR10_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,p3_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,6.4335756034838125
g5_CIFAR10_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,4.561103522181574
g5_CIFAR10_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,4.067306799648793
g5_CIFAR10_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,2.7918611546885743
g5_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p3_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,5.523105432570856
g5_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,3.5857357045172527
g5_CIFAR10_CNN_batchsize256_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,4.274447737675379
g5_CIFAR10_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,7.001966748033969
g5_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.931420925827061
g5_CIFAR10_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,4.1959136496545915
g5_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,0.7145806792869256
g5_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,5.048951807107345
g5_InceptionV3_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,4.3868382183397285
g5_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,6.086486579167309
g5_InceptionV3_batchsize128_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,5.6201320040827945
g5_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,4.500856984365315
g5_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,10.877909387525387
g5_InceptionV3_batchsize64_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,3.857867363558067
g5_InceptionV3_batchsize16_datasize256_total_epoch10_totaldata2000,p3_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,5.159220524913217
g5_InceptionV3_batchsize256_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,6.892812338157562
g5_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,7.099249516377177
g5_InceptionV3_batchsize16_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,5.335569588027648
g5_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,6.641048702305168
g5_InceptionV3_batchsize256_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,5.994528696430902
g5_InceptionV3_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,6.631580145737917
g5_InceptionV3_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,7.455433115513372
g5_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,4.657119201652272
g5_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,p100_VGG19_batchsize64_datasize256_total_epoch10_totaldata2000,1.2243569539143266
g5_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,10.15886378053566
g5_VGG19_batchsize256_datasize224_total_epoch10_totaldata2000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,1.2197294562920866
g5_VGG19_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,1.105774859862147
g5_VGG19_batchsize256_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,3.5749818003394136
g5_VGG19_batchsize128_datasize224_total_epoch10_totaldata2000,p100_AlexNet_batchsize256_datasize128_total_epoch10_totaldata5000,1.3287704798122528
g5_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,5.177451981935398
g5_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,3.3184163404065554
g5_VGG19_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,0.6043767272517548
g5_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,p3_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,0.5096521066340624
g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,0.6006523855117757
g5_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,6.085454305719754
g5_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,1.6407586115127293
g5_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,3.1727669743659215
g5_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,p3_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,0.6607407996862334
g5_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,2.9916311236499786
g5_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,3.3233414864473607
g5_VGG19_batchsize16_datasize256_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,0.6661179164149276
g5_VGG19_batchsize16_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,0.9259688773990064
g5_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize64_datasize224_total_epoch10_totaldata2000,2.52160452575553
g5_VGG19_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,1.2300156526827708
g5_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,2.417960853765276
g5_VGG19_batchsize64_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,1.2706243568915945
g5_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize16_datasize256_total_epoch10_totaldata2000,2.2367046210312633
g5_ResNet50_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,4.305959130070525
g5_ResNet50_batchsize16_datasize64_total_epoch10_totaldata5000,p100_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,3.3176006255349457
g5_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,4.014810206380272
g5_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,2.0830906906436883
g5_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,5.569804015884872
g5_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,0.774586246951562
g5_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,7.191726931981224
g5_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,3.2161576124179585
g5_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,4.772393319097586
g5_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,6.8960965591903545
g5_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,1.243217953100176
g5_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,5.643059813567013
g5_ResNet50_batchsize256_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,5.223090968474064
g5_ResNet50_batchsize32_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,4.2186870910059
g5_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,p100_InceptionV3_batchsize16_datasize224_total_epoch10_totaldata2000,0.9725316154097876
g5_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,3.968858339964315
g5_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,4.938619023084998
g5_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,4.17308836995851
g5_ResNet50_batchsize128_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,6.452250479044764
g5_ResNet50_batchsize64_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,7.853620382040201
g5_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,3.9614158793897927
g5_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,p100_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,5.203911804225855
g5_ResNet50_batchsize256_datasize224_total_epoch10_totaldata2000,p100_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,6.3867521201653465
g5_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,4.147101287968541
g5_InceptionResNetV2_batchsize64_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,3.7236383099509487
g5_InceptionResNetV2_batchsize128_datasize128_total_epoch10_totaldata5000,p100_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,5.6453379997520265
g5_InceptionResNetV2_batchsize128_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,4.895076042691651
g5_InceptionResNetV2_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,1.5099084213688438
g5_InceptionResNetV2_batchsize64_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize32_datasize128_total_epoch10_totaldata5000,0.8853425370692215
g5_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,p100_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,3.9126976513066816
