,Similar_metric,DTW
p3_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,0.7107875786629665
p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,p100_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.7223132049805423
p3_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,1.2255525212155942
p3_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,1.6095250857683925
p3_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,2.256827504414128
p3_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize128_datasize256_total_epoch10_totaldata2000,1.6958730164278468
p3_ResNetSmall_batchsize64_datasize256_total_epoch10_totaldata2000,g5_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,2.7884891090199324
p3_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,g5_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,2.9366435361836576
p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,1.6342072943454633
p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,2.600220437875051
p3_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.658982556429961
p3_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,0.5282945451723176
p3_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,2.4279625029480973
p3_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,g5_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.7496301026232095
p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,0.8513881914990538
p3_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,g5_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,2.912778194402601
p3_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,g5_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,2.788067068013776
p3_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,2.983321912185114
g5_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,2.0660496575570364
g5_MNIST_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,2.462459523083401
g5_MNIST_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.0720121857975595
g5_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,1.7304737154617276
g5_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.5994560981853052
g5_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,2.717449241713488
g5_MNIST_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,1.6342072943454633
g5_MNIST_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,1.5858356165594345
g5_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,1.7562543777845456
g5_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,1.8966609970866728
g5_MNIST_CNN_batchsize256_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,5.0071941906523385
g5_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,p100_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,10.980837489412977
g5_MNIST_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,4.379542898236335
g5_MNIST_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,4.441860653865935
g5_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,0.9475990977747832
g5_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.007069893049873
g5_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.0637687539302287
g5_MNIST_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.224631414473325
g5_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,1.2182102069296017
g5_MNIST_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,5.2770769500989845
g5_MNIST_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,2.9620855734931832
g5_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,0.7893982450057
g5_MNIST_CNN_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,2.2346711710483462
g5_MNIST_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,2.2064947003284248
g5_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,15.449721560651277
g5_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,p100_AlexNet_batchsize64_datasize224_total_epoch10_totaldata2000,1.3724498667177776
g5_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,0.8753231565956455
g5_AlexNet_batchsize16_datasize256_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,0.9485297249263102
g5_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize16_datasize256_total_epoch10_totaldata2000,1.8629198832001064
g5_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,6.004997755982287
g5_AlexNet_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,4.4589196073435895
g5_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize16_datasize256_total_epoch10_totaldata2000,6.594030468135822
g5_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,5.232683491123323
g5_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,0.9614594795316432
g5_AlexNet_batchsize256_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,5.3436744908046245
g5_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,3.1164083480905105
g5_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,3.549677476399943
g5_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,2.3293949684628448
g5_AlexNet_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,5.754640878048488
g5_AlexNet_batchsize16_datasize224_total_epoch10_totaldata2000,p100_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,1.5445199813643158
g5_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,4.709570576120067
g5_AlexNet_batchsize64_datasize256_total_epoch10_totaldata2000,p100_VGG19_batchsize16_datasize256_total_epoch10_totaldata2000,6.720221348534316
g5_AlexNet_batchsize16_datasize64_total_epoch10_totaldata5000,g4dn_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,4.690841155088451
g5_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,4.904416506793304
g5_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,p100_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,1.6343253665827762
g5_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,5.231431508228483
g5_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,4.3461812701413605
g5_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize128_datasize256_total_epoch10_totaldata2000,13.899974570342481
g5_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,2.6888131659079715
g5_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,1.8297938727189136
g5_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.1621762283434427
g5_CIFAR10_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize64_datasize256_total_epoch10_totaldata2000,3.971429061192469
g5_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,3.0468335294887288
g5_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,2.8676010636440776
g5_CIFAR10_CNN_batchsize128_datasize256_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,5.852322618826404
g5_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.2754216617807217
g5_CIFAR10_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,2.854051838874428
g5_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,3.4673737869699357
g5_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.0328445556675188
g5_CIFAR10_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize128_datasize224_total_epoch10_totaldata2000,4.811362162015893
g5_CIFAR10_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,2.544160411926993
g5_CIFAR10_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,4.5765949575670914
g5_CIFAR10_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,3.9597534573400006
g5_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,7.034546643342477
g5_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,2.4693653470930563
g5_CIFAR10_CNN_batchsize256_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,3.1659092369803985
g5_CIFAR10_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p100_MNIST_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,4.1727278410254485
g5_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,1.1259790985298586
g5_CIFAR10_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,2.282528247190409
g5_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,0.9500757932262492
g5_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize16_datasize256_total_epoch10_totaldata2000,4.9092963402604815
g5_InceptionV3_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,3.380930875152491
g5_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,p3_InceptionV3_batchsize32_datasize256_total_epoch10_totaldata2000,4.006801285562142
g5_InceptionV3_batchsize128_datasize224_total_epoch10_totaldata2000,p3_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,4.291614572391821
g5_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,p3_InceptionV3_batchsize32_datasize256_total_epoch10_totaldata2000,4.065686198490555
g5_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,p3_VGG19_batchsize32_datasize224_total_epoch10_totaldata2000,6.072188450456194
g5_InceptionV3_batchsize64_datasize256_total_epoch10_totaldata2000,p100_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,2.5883470637792394
g5_InceptionV3_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,4.691734849772887
g5_InceptionV3_batchsize256_datasize256_total_epoch10_totaldata2000,p3_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,6.583295988908006
g5_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,p3_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,3.138657313718884
g5_InceptionV3_batchsize16_datasize224_total_epoch10_totaldata2000,g4dn_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,4.9618864538059295
g5_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,3.689088547293683
g5_InceptionV3_batchsize256_datasize224_total_epoch10_totaldata2000,p3_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,3.3108718726143254
g5_InceptionV3_batchsize32_datasize256_total_epoch10_totaldata2000,p3_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,4.171135542380483
g5_InceptionV3_batchsize32_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,9.044694672676377
g5_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,4.169693344105468
g5_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,9.802523147298498
g5_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,4.485352013510108
g5_VGG19_batchsize256_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize128_datasize256_total_epoch10_totaldata2000,5.507232881321269
g5_VGG19_batchsize64_datasize224_total_epoch10_totaldata2000,p3_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,2.274772406681624
g5_VGG19_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,4.5692170314113865
g5_VGG19_batchsize128_datasize224_total_epoch10_totaldata2000,g4dn_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,3.0663270328719423
g5_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,5.8831020091952295
g5_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,6.1962826185768565
g5_VGG19_batchsize32_datasize224_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,7.108750632504747
g5_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,1.4620594201665356
g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,0.727449635285203
g5_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,4.389292060872878
g5_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,1.5226401187110858
g5_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,2.996083333816582
g5_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,2.8203396947856767
g5_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,4.200398238963526
g5_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,4.4704207727780405
g5_VGG19_batchsize16_datasize256_total_epoch10_totaldata2000,p3_AlexNet_batchsize16_datasize224_total_epoch10_totaldata2000,2.8656057092819247
g5_VGG19_batchsize16_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,0.9475203898654416
g5_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,2.6288079441608256
g5_VGG19_batchsize32_datasize256_total_epoch10_totaldata2000,p100_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,6.532993780627832
g5_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,2.788067068013776
g5_VGG19_batchsize64_datasize256_total_epoch10_totaldata2000,p3_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,5.297937881913948
g5_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.8782445249012216
g5_ResNet50_batchsize128_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,3.477313149418689
g5_ResNet50_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,3.768866185050708
g5_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,3.47371723888349
g5_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,1.6095250857683925
g5_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,4.514476774852679
g5_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,1.4412203880860246
g5_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,0.959396016695302
g5_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,1.6825688887372643
g5_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,p3_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,3.141844568267269
g5_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,4.266425539061369
g5_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,11.220045771131186
g5_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,3.0820664656043983
g5_ResNet50_batchsize256_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,3.4794783855689984
g5_ResNet50_batchsize32_datasize128_total_epoch10_totaldata5000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,3.4546256186546533
g5_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,p100_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,3.973333805672562
g5_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,5.508544726969213
g5_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,p3_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,3.25772912252536
g5_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,0.5788537892727834
g5_ResNet50_batchsize128_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,4.162922643500236
g5_ResNet50_batchsize64_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,3.627502620044372
g5_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,p3_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,2.1390384450021216
g5_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,p100_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,4.716226732533147
g5_ResNet50_batchsize256_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,4.9011251529726705
g5_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,p100_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,4.781202445654236
g5_InceptionResNetV2_batchsize64_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize128_datasize224_total_epoch10_totaldata2000,0.6719119222600529
g5_InceptionResNetV2_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize128_datasize256_total_epoch10_totaldata2000,9.030443552972892
g5_InceptionResNetV2_batchsize128_datasize256_total_epoch10_totaldata2000,g4dn_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,3.6944077092371046
g5_InceptionResNetV2_batchsize64_datasize128_total_epoch10_totaldata5000,g4dn_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,1.8910745453017064
g5_InceptionResNetV2_batchsize64_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,0.6268625367690881
g5_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,0.6656014093459168
g5_InceptionResNetV2_batchsize16_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize128_datasize224_total_epoch10_totaldata2000,0.6496661771922525
g5_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,1.1368309299841686
g5_InceptionResNetV2_batchsize256_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize128_datasize224_total_epoch10_totaldata2000,12.139046173809936
g5_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,0.5276082310258118
g5_InceptionResNetV2_batchsize32_datasize256_total_epoch10_totaldata2000,g4dn_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,0.6840036950545829
g5_InceptionResNetV2_batchsize32_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,0.8928508330782511
g5_InceptionResNetV2_batchsize128_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize128_datasize224_total_epoch10_totaldata2000,0.5506804068083028
g5_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.2317569277727105
g5_LeNet5_batchsize128_datasize224_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,0.7755024728406756
g5_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.590638605109857
g5_LeNet5_batchsize64_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.2117286606642763
g5_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,2.559437917994148
g5_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,0.7258172314353467
g5_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,18.71777077624493
g5_LeNet5_batchsize16_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,2.1313506526114767
g5_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,0.5075849056650092
